timestamps,TP9,AF7,AF8,TP10,Interest
1624492434.289,-35.156,-119.62899999999999,-36.621,-27.831999999999997,4
1624492434.293,-23.926,-71.777,35.645,-16.602,4
1624492434.2970002,-20.508000000000003,-565.43,-162.109,-6.836,4
1624492434.301,-28.809,-673.828,-241.699,-17.09,4
1624492434.305,-26.366999999999997,-243.65200000000002,-128.906,-30.761999999999997,4
1624492434.309,-15.625,-160.156,-48.828,-21.973000000000003,4
1624492434.313,-20.02,0.488,72.266,-18.555,4
1624492434.3170002,-29.296999999999997,166.99200000000002,84.961,-27.344,4
1624492434.321,-34.668,87.402,44.922,-35.645,4
1624492434.325,-21.484,-144.043,-36.133,-32.715,4
1624492434.329,-13.672,-47.363,13.184000000000001,-25.391,4
1624492434.332,-28.809,205.078,114.258,-34.18,4
1624492434.336,-34.668,105.95700000000001,30.761999999999997,-38.086,4
1624492434.34,-15.625,-480.957,-267.09,-17.09,4
1624492434.3439999,-4.395,-605.957,-178.22299999999998,5.859,4
1624492434.3479998,-28.32,140.137,166.016,-7.324,4
1624492434.3520002,-56.641000000000005,162.59799999999998,27.344,-43.945,4
1624492434.356,-57.617,-265.625,-112.79299999999999,-40.039,4
1624492434.36,-55.663999999999994,-204.59,-13.184000000000001,-31.25,4
1624492434.3639998,-65.43,88.37899999999999,131.34799999999998,-53.223,4
1624492434.3679998,-65.918,29.785,49.805,-62.012,4
1624492434.371,-67.87100000000001,-211.91400000000002,-150.879,-70.312,4
1624492434.375,-64.941,-98.145,-3.418,-69.824,4
1624492434.379,-52.733999999999995,222.65599999999998,172.852,-54.688,4
1624492434.383,-51.758,153.32,57.129,-57.129,4
1624492434.387,-57.129,-379.88300000000004,-187.012,-62.988,4
1624492434.391,-59.082,-507.324,-229.98,-57.617,4
1624492434.395,-43.457,-142.09,9.766,-42.968999999999994,4
1624492434.399,-37.598,-26.855,46.875,-41.992,4
1624492434.4029999,-49.805,-453.125,-197.266,-51.27,4
1624492434.407,-47.363,-277.832,-1.465,-45.898,4
1624492434.411,-38.086,279.297,184.082,-34.18,4
1624492434.414,-34.18,96.68,39.551,-29.785,4
1624492434.418,-37.598,-355.957,-194.33599999999998,-41.016000000000005,4
1624492434.4220002,-35.645,-206.055,-100.586,-43.945,4
1624492434.426,-29.785,197.266,141.113,-28.809,4
1624492434.43,-27.344,115.723,75.684,-27.831999999999997,4
1624492434.434,-25.391,-322.754,-168.457,-32.227,4
1624492434.438,-26.366999999999997,-343.75,-202.148,-36.133,4
1624492434.4420002,-19.043,110.352,73.73,-25.391,4
1624492434.446,-19.531,-198.24200000000002,-62.988,-6.348,4
1624492434.45,-26.366999999999997,-611.328,-215.82,-3.906,4
1624492434.454,-28.32,-122.559,47.852,-18.555,4
1624492434.457,-31.25,29.296999999999997,52.733999999999995,-18.066,4
1624492434.461,-27.831999999999997,4.395,81.055,-7.324,4
1624492434.465,-27.344,93.75,97.656,-7.324,4
1624492434.4689999,-32.715,108.887,65.918,-17.578,4
1624492434.4729998,-29.785,-63.965,17.09,-23.926,4
1624492434.4770002,-34.18,-123.04700000000001,41.504,-18.555,4
1624492434.481,-37.109,-130.371,32.227,-22.461,4
1624492434.485,-37.109,-307.617,-139.16,-32.227,4
1624492434.4889998,-44.922,-406.25,-238.28099999999998,-38.086,4
1624492434.4929998,-32.227,-647.461,-218.262,-34.18,4
1624492434.496,-23.926,-326.66,20.02,-29.785,4
1624492434.5,-29.296999999999997,220.215,163.57399999999998,-31.25,4
1624492434.504,-28.809,-74.219,-62.012,-37.598,4
1624492434.508,-17.09,-216.30900000000003,-107.42200000000001,-40.039,4
1624492434.512,-9.277000000000001,190.43,139.16,-28.809,4
1624492434.516,-22.461,326.172,142.09,-30.761999999999997,4
1624492434.52,-24.901999999999997,-103.027,-120.117,-29.296999999999997,4
1624492434.524,-18.066,-272.461,-170.898,-24.414,4
1624492434.5279999,-19.043,-138.184,17.578,-16.602,4
1624492434.532,-14.648,-131.34799999999998,4.883,-9.277000000000001,4
1624492434.536,-19.531,-539.062,-272.461,-23.438000000000002,4
1624492434.539,-24.414,-758.301,-319.336,-28.809,4
1624492434.543,-8.789,42.968999999999994,103.516,-24.414,4
1624492434.5470002,-3.906,273.438,139.16,-14.648,4
1624492434.551,-20.02,-115.723,-65.918,-21.973000000000003,4
1624492434.555,-20.02,-138.672,-40.039,-27.831999999999997,4
1624492434.559,-3.906,159.18,109.375,-15.625,4
1624492434.563,-1.953,217.285,94.727,-14.648,4
1624492434.5670002,-13.672,-76.66,-47.363,-27.344,4
1624492434.571,-28.809,-183.59400000000002,-56.152,-41.504,4
1624492434.575,-26.366999999999997,-221.19099999999997,-124.512,-35.645,4
1624492434.579,-15.137,-194.824,-101.074,-18.066,4
1624492434.582,-25.879,-520.508,-126.95299999999999,-21.973000000000003,4
1624492434.586,-33.691,-563.477,-162.109,-33.203,4
1624492434.59,-28.809,-180.176,-76.172,-29.785,4
1624492434.5939999,-20.508000000000003,-76.66,-0.488,-17.09,4
1624492434.5979998,-22.949,21.484,52.733999999999995,-18.066,4
1624492434.6020002,-33.691,86.426,63.477,-32.227,4
1624492434.606,-36.621,65.43,75.684,-31.738000000000003,4
1624492434.61,-30.761999999999997,-54.688,12.207,-19.043,4
1624492434.6139998,-21.973000000000003,35.645,47.363,-13.672,4
